Item,RowDesc,Monday of Week,Weekday,mMatrixValue
766-0000-001,Plan Delivery Qty,8/25/2025 0:00,Sat,
766-0000-001,Plan Delivery Qty,9/1/2025 0:00,Sun,
766-0000-001,Plan Delivery Qty,9/1/2025 0:00,Mon,
766-0000-001,Plan Delivery Qty,9/1/2025 0:00,Tue,
766-0000-001,Plan Delivery Qty,9/1/2025 0:00,Wed,
766-0000-001,Plan Delivery Qty,9/1/2025 0:00,Thu,
766-0000-001,Plan Delivery Qty,9/1/2025 0:00,Fri,
766-0000-001,Plan Delivery Qty,9/1/2025 0:00,Sat,
766-0000-001,Plan Delivery Qty,9/8/2025 0:00,Sun,
766-0000-001,Plan Delivery Qty,9/8/2025 0:00,Mon,
766-0000-001,Plan Delivery Qty,9/8/2025 0:00,Tue,
766-0000-001,Plan Delivery Qty,9/8/2025 0:00,Wed,
766-0000-001,Plan Delivery Qty,9/8/2025 0:00,Thu,
766-0000-001,Plan Delivery Qty,9/8/2025 0:00,Fri,
766-0000-001,Plan Delivery Qty,9/8/2025 0:00,Sat,
766-0000-001,Plan Delivery Qty,9/15/2025 0:00,Sun,
766-0000-001,Plan Delivery Qty,9/15/2025 0:00,Mon,
766-0000-001,Plan Delivery Qty,9/15/2025 0:00,Tue,
766-0000-001,Plan Delivery Qty,9/15/2025 0:00,Wed,
766-0000-001,Plan Delivery Qty,9/15/2025 0:00,Thu,
766-0000-001,Plan Delivery Qty,9/15/2025 0:00,Fri,
766-0000-001,Plan Delivery Qty,9/15/2025 0:00,Sat,
766-0000-001,Plan Delivery Qty,9/22/2025 0:00,Sun,
766-0000-001,Plan Delivery Qty,9/22/2025 0:00,Mon,
766-0000-001,Plan Delivery Qty,9/22/2025 0:00,Tue,
766-0000-001,Plan Delivery Qty,9/22/2025 0:00,Wed,
766-0000-001,Plan Delivery Qty,9/22/2025 0:00,Thu,
766-0000-001,Plan Delivery Qty,9/22/2025 0:00,Fri,
766-0000-001+TL,Plan Build Qty,8/18/2025 0:00,Sat,
766-0000-001+TL,Plan Build Qty,8/25/2025 0:00,Sun,
766-0000-001+TL,Plan Build Qty,8/25/2025 0:00,Mon,
766-0000-001+TL,Plan Build Qty,8/25/2025 0:00,Tue,
766-0000-001+TL,Plan Build Qty,8/25/2025 0:00,Wed,
766-0000-001+TL,Plan Build Qty,8/25/2025 0:00,Thu,
766-0000-001+TL,Plan Build Qty,8/25/2025 0:00,Fri,
766-0000-001+TL,Plan Build Qty,8/25/2025 0:00,Sat,
766-0000-001+TL,Plan Build Qty,9/1/2025 0:00,Sun,
766-0000-001+TL,Plan Build Qty,9/1/2025 0:00,Mon,
766-0000-001+TL,Plan Build Qty,9/1/2025 0:00,Tue,
766-0000-001+TL,Plan Build Qty,9/1/2025 0:00,Wed,
766-0000-001+TL,Plan Build Qty,9/1/2025 0:00,Thu,
766-0000-001+TL,Plan Build Qty,9/1/2025 0:00,Fri,
766-0000-001+TL,Plan Build Qty,9/1/2025 0:00,Sat,
766-0000-001+TL,Plan Build Qty,9/8/2025 0:00,Sun,
766-0000-001+TL,Plan Build Qty,9/8/2025 0:00,Mon,
766-0000-001+TL,Plan Build Qty,9/8/2025 0:00,Tue,
766-0000-001+TL,Plan Build Qty,9/8/2025 0:00,Wed,
766-0000-001+TL,Plan Build Qty,9/8/2025 0:00,Thu,
766-0000-001+TL,Plan Build Qty,9/8/2025 0:00,Fri,
766-0000-001+TL,Plan Build Qty,9/8/2025 0:00,Sat,
766-0000-001+TL,Plan Build Qty,9/15/2025 0:00,Sun,
766-0000-001+TL,Plan Build Qty,9/15/2025 0:00,Mon,
766-0000-001+TL,Plan Build Qty,9/15/2025 0:00,Tue,
766-0000-001+TL,Plan Build Qty,9/15/2025 0:00,Wed,
766-0000-001+TL,Plan Build Qty,9/15/2025 0:00,Thu,
766-0000-001+TL,Plan Build Qty,9/15/2025 0:00,Fri,
766-0000-001+TL,Plan Build Qty,9/15/2025 0:00,Sat,
766-0000-001+TL,Plan Build Qty,9/22/2025 0:00,Sun,
766-0000-001+TL,Plan Build Qty,9/22/2025 0:00,Mon,
766-0000-001+TL,Plan Build Qty,9/22/2025 0:00,Tue,46
766-0000-001+TL,Plan Build Qty,9/22/2025 0:00,Wed,
766-0000-001+TL,Plan Build Qty,9/22/2025 0:00,Thu,
766-0000-001+TL,Plan Build Qty,9/22/2025 0:00,Fri,
766-0000-001+TL,Plan Delivery Qty,8/18/2025 0:00,Sat,
766-0000-001+TL,Plan Delivery Qty,8/25/2025 0:00,Sun,
766-0000-001+TL,Plan Delivery Qty,8/25/2025 0:00,Mon,
766-0000-001+TL,Plan Delivery Qty,8/25/2025 0:00,Tue,
766-0000-001+TL,Plan Delivery Qty,8/25/2025 0:00,Wed,
766-0000-001+TL,Plan Delivery Qty,8/25/2025 0:00,Thu,
766-0000-001+TL,Plan Delivery Qty,8/25/2025 0:00,Fri,
766-0000-001+TL,Plan Delivery Qty,8/25/2025 0:00,Sat,
766-0000-001+TL,Plan Delivery Qty,9/1/2025 0:00,Sun,
766-0000-001+TL,Plan Delivery Qty,9/1/2025 0:00,Mon,
766-0000-001+TL,Plan Delivery Qty,9/1/2025 0:00,Tue,
766-0000-001+TL,Plan Delivery Qty,9/1/2025 0:00,Wed,
766-0000-001+TL,Plan Delivery Qty,9/1/2025 0:00,Thu,
766-0000-001+TL,Plan Delivery Qty,9/1/2025 0:00,Fri,
766-0000-001+TL,Plan Delivery Qty,9/1/2025 0:00,Sat,
766-0000-001+TL,Plan Delivery Qty,9/8/2025 0:00,Sun,
766-0000-001+TL,Plan Delivery Qty,9/8/2025 0:00,Mon,
766-0000-001+TL,Plan Delivery Qty,9/8/2025 0:00,Tue,
766-0000-001+TL,Plan Delivery Qty,9/8/2025 0:00,Wed,
766-0000-001+TL,Plan Delivery Qty,9/8/2025 0:00,Thu,
766-0000-001+TL,Plan Delivery Qty,9/8/2025 0:00,Fri,
766-0000-001+TL,Plan Delivery Qty,9/8/2025 0:00,Sat,
766-0000-001+TL,Plan Delivery Qty,9/15/2025 0:00,Sun,
766-0000-001+TL,Plan Delivery Qty,9/15/2025 0:00,Mon,
766-0000-001+TL,Plan Delivery Qty,9/15/2025 0:00,Tue,
766-0000-001+TL,Plan Delivery Qty,9/15/2025 0:00,Wed,
766-0000-001+TL,Plan Delivery Qty,9/15/2025 0:00,Thu,
766-0000-001+TL,Plan Delivery Qty,9/15/2025 0:00,Fri,
766-0000-001+TL,Plan Delivery Qty,9/15/2025 0:00,Sat,
766-0000-001+TL,Plan Delivery Qty,9/22/2025 0:00,Sun,
766-0000-001+TL,Plan Delivery Qty,9/22/2025 0:00,Mon,
766-0000-001+TL,Plan Delivery Qty,9/22/2025 0:00,Tue,
766-0000-001+TL,Plan Delivery Qty,9/22/2025 0:00,Wed,
766-0000-001+TL,Plan Delivery Qty,9/22/2025 0:00,Thu,
766-0000-001+TL,Plan Delivery Qty,9/22/2025 0:00,Fri,
766-0080-001,Plan Build Qty,8/18/2025 0:00,Sat,
766-0080-001,Plan Build Qty,8/25/2025 0:00,Sun,
766-0080-001,Plan Build Qty,8/25/2025 0:00,Mon,7
766-0080-001,Plan Build Qty,8/25/2025 0:00,Tue,
766-0080-001,Plan Build Qty,8/25/2025 0:00,Wed,
766-0080-001,Plan Build Qty,8/25/2025 0:00,Thu,
766-0080-001,Plan Build Qty,8/25/2025 0:00,Fri,
766-0080-001,Plan Build Qty,8/25/2025 0:00,Sat,
766-0080-001,Plan Build Qty,9/1/2025 0:00,Sun,
766-0080-001,Plan Build Qty,9/1/2025 0:00,Mon,
766-0080-001,Plan Build Qty,9/1/2025 0:00,Tue,
766-0080-001,Plan Build Qty,9/1/2025 0:00,Wed,
766-0080-001,Plan Build Qty,9/1/2025 0:00,Thu,
766-0080-001,Plan Build Qty,9/1/2025 0:00,Fri,
766-0080-001,Plan Build Qty,9/1/2025 0:00,Sat,
766-0080-001,Plan Build Qty,9/8/2025 0:00,Sun,
766-0080-001,Plan Build Qty,9/8/2025 0:00,Mon,
766-0080-001,Plan Build Qty,9/8/2025 0:00,Tue,
766-0080-001,Plan Build Qty,9/8/2025 0:00,Wed,
766-0080-001,Plan Build Qty,9/8/2025 0:00,Thu,
766-0080-001,Plan Build Qty,9/8/2025 0:00,Fri,
766-0080-001,Plan Build Qty,9/8/2025 0:00,Sat,
766-0080-001,Plan Build Qty,9/15/2025 0:00,Sun,
766-0080-001,Plan Build Qty,9/15/2025 0:00,Mon,
766-0080-001,Plan Build Qty,9/15/2025 0:00,Tue,
766-0080-001,Plan Build Qty,9/15/2025 0:00,Wed,
766-0080-001,Plan Build Qty,9/15/2025 0:00,Thu,
766-0080-001,Plan Build Qty,9/15/2025 0:00,Fri,
766-0080-001,Plan Build Qty,9/15/2025 0:00,Sat,
766-0080-001,Plan Build Qty,9/22/2025 0:00,Sun,
766-0080-001,Plan Build Qty,9/22/2025 0:00,Mon,
766-0080-001,Plan Build Qty,9/22/2025 0:00,Tue,
766-0080-001,Plan Build Qty,9/22/2025 0:00,Wed,
766-0080-001,Plan Build Qty,9/22/2025 0:00,Thu,
766-0080-001,Plan Build Qty,9/22/2025 0:00,Fri,
766-0080-001,Plan Delivery Qty,8/18/2025 0:00,Sat,
766-0080-001,Plan Delivery Qty,8/25/2025 0:00,Sun,
766-0080-001,Plan Delivery Qty,8/25/2025 0:00,Mon,7
766-0080-001,Plan Delivery Qty,8/25/2025 0:00,Tue,
766-0080-001,Plan Delivery Qty,8/25/2025 0:00,Wed,
766-0080-001,Plan Delivery Qty,8/25/2025 0:00,Thu,
766-0080-001,Plan Delivery Qty,8/25/2025 0:00,Fri,
766-0080-001,Plan Delivery Qty,8/25/2025 0:00,Sat,
766-0080-001,Plan Delivery Qty,9/1/2025 0:00,Sun,
766-0080-001,Plan Delivery Qty,9/1/2025 0:00,Mon,
766-0080-001,Plan Delivery Qty,9/1/2025 0:00,Tue,
766-0080-001,Plan Delivery Qty,9/1/2025 0:00,Wed,
766-0080-001,Plan Delivery Qty,9/1/2025 0:00,Thu,
766-0080-001,Plan Delivery Qty,9/1/2025 0:00,Fri,
766-0080-001,Plan Delivery Qty,9/1/2025 0:00,Sat,
766-0080-001,Plan Delivery Qty,9/8/2025 0:00,Sun,
766-0080-001,Plan Delivery Qty,9/8/2025 0:00,Mon,
766-0080-001,Plan Delivery Qty,9/8/2025 0:00,Tue,
766-0080-001,Plan Delivery Qty,9/8/2025 0:00,Wed,
766-0080-001,Plan Delivery Qty,9/8/2025 0:00,Thu,
766-0080-001,Plan Delivery Qty,9/8/2025 0:00,Fri,
766-0080-001,Plan Delivery Qty,9/8/2025 0:00,Sat,
766-0080-001,Plan Delivery Qty,9/15/2025 0:00,Sun,
766-0080-001,Plan Delivery Qty,9/15/2025 0:00,Mon,
766-0080-001,Plan Delivery Qty,9/15/2025 0:00,Tue,
766-0080-001,Plan Delivery Qty,9/15/2025 0:00,Wed,
766-0080-001,Plan Delivery Qty,9/15/2025 0:00,Thu,
766-0080-001,Plan Delivery Qty,9/15/2025 0:00,Fri,
766-0080-001,Plan Delivery Qty,9/15/2025 0:00,Sat,
766-0080-001,Plan Delivery Qty,9/22/2025 0:00,Sun,
766-0080-001,Plan Delivery Qty,9/22/2025 0:00,Mon,
766-0080-001,Plan Delivery Qty,9/22/2025 0:00,Tue,
766-0080-001,Plan Delivery Qty,9/22/2025 0:00,Wed,
766-0080-001,Plan Delivery Qty,9/22/2025 0:00,Thu,
766-0080-001,Plan Delivery Qty,9/22/2025 0:00,Fri,
766-0101-001,Plan Build Qty,8/18/2025 0:00,Sat,
766-0101-001,Plan Build Qty,8/25/2025 0:00,Sun,
766-0101-001,Plan Build Qty,8/25/2025 0:00,Mon,
766-0101-001,Plan Build Qty,8/25/2025 0:00,Tue,
766-0101-001,Plan Build Qty,8/25/2025 0:00,Wed,
766-0101-001,Plan Build Qty,8/25/2025 0:00,Thu,
766-0101-001,Plan Build Qty,8/25/2025 0:00,Fri,
766-0101-001,Plan Build Qty,8/25/2025 0:00,Sat,
766-0101-001,Plan Build Qty,9/1/2025 0:00,Sun,
766-0101-001,Plan Build Qty,9/1/2025 0:00,Mon,
766-0101-001,Plan Build Qty,9/1/2025 0:00,Tue,
766-0101-001,Plan Build Qty,9/1/2025 0:00,Wed,
766-0101-001,Plan Build Qty,9/1/2025 0:00,Thu,
766-0101-001,Plan Build Qty,9/1/2025 0:00,Fri,
766-0101-001,Plan Build Qty,9/1/2025 0:00,Sat,
766-0101-001,Plan Build Qty,9/8/2025 0:00,Sun,
766-0101-001,Plan Build Qty,9/8/2025 0:00,Mon,
766-0101-001,Plan Build Qty,9/8/2025 0:00,Tue,
766-0101-001,Plan Build Qty,9/8/2025 0:00,Wed,
766-0101-001,Plan Build Qty,9/8/2025 0:00,Thu,
766-0101-001,Plan Build Qty,9/8/2025 0:00,Fri,
766-0101-001,Plan Build Qty,9/8/2025 0:00,Sat,
766-0101-001,Plan Build Qty,9/15/2025 0:00,Sun,
766-0101-001,Plan Build Qty,9/15/2025 0:00,Mon,
766-0101-001,Plan Build Qty,9/15/2025 0:00,Tue,
766-0101-001,Plan Build Qty,9/15/2025 0:00,Wed,
766-0101-001,Plan Build Qty,9/15/2025 0:00,Thu,
766-0101-001,Plan Build Qty,9/15/2025 0:00,Fri,
766-0101-001,Plan Build Qty,9/15/2025 0:00,Sat,
766-0101-001,Plan Build Qty,9/22/2025 0:00,Sun,
766-0101-001,Plan Build Qty,9/22/2025 0:00,Mon,
766-0101-001,Plan Build Qty,9/22/2025 0:00,Tue,
766-0101-001,Plan Build Qty,9/22/2025 0:00,Wed,
766-0101-001,Plan Build Qty,9/22/2025 0:00,Thu,
766-0101-001,Plan Build Qty,9/22/2025 0:00,Fri,
766-0101-001,Plan Delivery Qty,8/18/2025 0:00,Sat,
766-0101-001,Plan Delivery Qty,8/25/2025 0:00,Sun,
766-0101-001,Plan Delivery Qty,8/25/2025 0:00,Mon,
